Address,Rent,Beds,Baths,Type,Area_in_sqft,Rent_per_sqft,Rent_category,Frequency,Furnishing,Purpose,Posted_date,Age_of_listing_in_days,Location,City,Latitude,Longitude
"Water's Edge, Yas Island, Abu Dhabi",64999,0,1,Apartment,467,139.18415417558887,Low,Yearly,Furnished,For Rent,3/29/2024,23,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Madinat Zayed Western Region, Abu Dhabi",40000,2,2,Apartment,800,50,Low,Yearly,Unfurnished,For Rent,2/15/2023,431,Madinat Zayed Western Region,Abu Dhabi,,
"Al Nada 2, Al Nada, Al Muneera, Al Raha Beach, Abu Dhabi",190000,4,6,Apartment,2301,82.57279443720121,High,Yearly,Unfurnished,For Rent,1/31/2024,81,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Sky Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",74999,1,2,Apartment,913,82.14567360350493,Medium,Yearly,Unfurnished,For Rent,4/5/2024,16,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"MAG 5 Residence (B2 Tower), Marina Square, Al Reem Island, Abu Dhabi",165000,3,5,Apartment,2670,61.79775280898876,High,Yearly,Unfurnished,For Rent,2/3/2024,78,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Fairmont Marina Residences, The Marina, Abu Dhabi",355000,3,4,Apartment,2390,148.53556485355648,High,Yearly,Furnished,For Rent,10/4/2023,200,The Marina,Abu Dhabi,24.479853,54.319951
"Meera Shams Tower 2, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",119999,3,3,Apartment,1385,86.64187725631768,Medium,Yearly,Unfurnished,For Rent,1/17/2024,95,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Noya, Yas Island, Abu Dhabi",144999,2,3,Townhouse,1333,108.77644411102776,High,Yearly,Unfurnished,For Rent,2/19/2024,62,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Arabian Style, Al Reef Villas, Al Reef, Abu Dhabi",165000,5,6,Townhouse,2941,56.10336620197212,High,Yearly,Unfurnished,For Rent,3/4/2024,48,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Fairmont Marina Residences, The Marina, Abu Dhabi",160000,1,2,Apartment,1010,158.4158415841584,High,Yearly,Furnished,For Rent,10/4/2023,200,The Marina,Abu Dhabi,24.479853,54.319951
"MSH3, Shakhbout City, Abu Dhabi",41999,1,1,Apartment,1020,41.17549019607843,Low,Yearly,Unfurnished,For Rent,12/9/2023,134,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Al Sabeel Building, Al Ghadeer, Abu Dhabi",33000,0,1,Apartment,485,68.04123711340206,Low,Yearly,Unfurnished,For Rent,12/12/2023,131,Al Ghadeer,Abu Dhabi,24.84326945,55.02758961604496
"Al Mariah Community, Al Raha Gardens, Abu Dhabi",144999,3,4,Townhouse,2152,67.37871747211896,High,Yearly,Unfurnished,For Rent,11/14/2023,159,Al Raha Gardens,Abu Dhabi,24.42772055,54.55168867992076
"Zone 36, Mohammed Bin Zayed City, Abu Dhabi",27999,0,1,Apartment,630,44.44285714285714,Low,Yearly,Unfurnished,For Rent,12/1/2023,142,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Marina Bay Tower 2, Marina Bay, City of Lights, Al Reem Island, Abu Dhabi",78000,2,3,Apartment,1149,67.88511749347259,Medium,Yearly,Unfurnished,For Rent,5/2/2023,355,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"The Gate Tower 2, The Gate Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",124998,3,4,Apartment,1765,70.82039660056657,Medium,Yearly,Unfurnished,For Rent,10/26/2023,178,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Noya, Yas Island, Abu Dhabi",146000,2,3,Townhouse,1334,109.44527736131934,High,Yearly,Unfurnished,For Rent,2/19/2024,62,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Oasis Residences One, Oasis Residences, Masdar City, Abu Dhabi",60000,1,2,Apartment,701,85.59201141226819,Low,Yearly,Furnished,For Rent,1/24/2024,88,Masdar City,Abu Dhabi,24.42748265,54.6234876171374
"Noya, Yas Island, Abu Dhabi",179999,3,4,Townhouse,1786,100.78331466965284,High,Yearly,Unfurnished,For Rent,2/20/2024,61,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Oasis Residences One, Oasis Residences, Masdar City, Abu Dhabi",60000,1,3,Apartment,733,81.85538881309687,Low,Yearly,Furnished,For Rent,1/24/2024,88,Masdar City,Abu Dhabi,24.42748265,54.6234876171374
"Oasis Residences One, Oasis Residences, Masdar City, Abu Dhabi",60000,1,3,Apartment,701,85.59201141226819,Low,Yearly,Furnished,For Rent,1/19/2024,93,Masdar City,Abu Dhabi,24.42748265,54.6234876171374
"Noya, Yas Island, Abu Dhabi",185000,3,4,Townhouse,1753,105.53337136337709,High,Yearly,Unfurnished,For Rent,1/14/2024,98,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Samra Community, Al Raha Gardens, Abu Dhabi",220000,5,6,Villa,4186,52.55613951266125,High,Yearly,Unfurnished,For Rent,1/24/2024,88,Al Raha Gardens,Abu Dhabi,24.42772055,54.55168867992076
"The ARC, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",65000,0,1,Apartment,416,156.25,Low,Yearly,Furnished,For Rent,4/6/2024,15,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Khalifa City, Abu Dhabi",44000,1,1,Apartment,990,44.44444444444444,Low,Yearly,Unfurnished,For Rent,4/9/2024,12,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Water's Edge, Yas Island, Abu Dhabi",55000,1,1,Apartment,696,79.02298850574712,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Beach Tower B, Beach Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",105000,2,3,Apartment,1426,73.63253856942497,Medium,Yearly,Unfurnished,For Rent,3/19/2024,33,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Etihad Towers, Corniche Road, Abu Dhabi",168000,2,3,Apartment,1410,119.14893617021276,High,Yearly,Furnished,For Rent,1/26/2024,86,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Madinat Al Riyadh, Abu Dhabi",23000,0,1,Apartment,730,31.506849315068493,Low,Yearly,Unfurnished,For Rent,4/9/2024,12,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Khalifa City, Abu Dhabi",45000,1,1,Apartment,1200,37.5,Low,Yearly,Unfurnished,For Rent,3/31/2024,21,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Shakhbout City, Abu Dhabi",53000,2,2,Apartment,1250,42.4,Low,Yearly,Unfurnished,For Rent,4/9/2024,12,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Madinat Al Riyadh, Abu Dhabi",24000,0,1,Apartment,680,35.294117647058826,Low,Yearly,Unfurnished,For Rent,4/9/2024,12,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Madinat Al Riyadh, Abu Dhabi",24000,0,1,Apartment,740,32.432432432432435,Low,Yearly,Unfurnished,For Rent,4/9/2024,12,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Shabiya 09, Mussafah Community, Mohammed Bin Zayed City, Abu Dhabi",45000,1,2,Apartment,1000,45,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Khalifa City, Abu Dhabi",130000,5,6,Villa,2450,53.06122448979592,Medium,Yearly,Unfurnished,For Rent,4/10/2024,11,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Mohammed Bin Zayed City, Abu Dhabi",44000,1,1,Apartment,1100,40,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Noya, Yas Island, Abu Dhabi",190000,3,4,Townhouse,1753,108.38562464346836,High,Yearly,Unfurnished,For Rent,1/21/2024,91,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Khalifa City, Abu Dhabi",30000,0,1,Apartment,498,60.24096385542169,Low,Yearly,Furnished,For Rent,4/8/2024,13,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Madinat Al Riyadh, Abu Dhabi",50000,2,2,Apartment,1500,33.333333333333336,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Khalifa City, Abu Dhabi",55000,1,1,Apartment,1700,32.35294117647059,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",49999,1,2,Apartment,986,50.70892494929006,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Madinat Al Riyadh, Abu Dhabi",50000,3,2,Apartment,1600,31.25,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Madinat Al Riyadh, Abu Dhabi",12000,0,1,Apartment,300,40,Low,Yearly,Unfurnished,For Rent,4/9/2024,12,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Madinat Al Riyadh, Abu Dhabi",21000,1,1,Apartment,550,38.18181818181818,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Khalifa City, Abu Dhabi",34000,0,1,Apartment,600,56.66666666666666,Low,Yearly,Furnished,For Rent,4/6/2024,15,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",56000,1,2,Apartment,1200,46.66666666666666,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Shakhbout City, Abu Dhabi",42000,1,2,Apartment,1100,38.18181818181818,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Fairmont Marina Residences, The Marina, Abu Dhabi",175000,1,2,Apartment,1014,172.58382642998026,High,Yearly,Furnished,For Rent,4/5/2024,16,The Marina,Abu Dhabi,24.479853,54.319951
"Khalifa City, Abu Dhabi",30000,0,1,Apartment,680,44.11764705882353,Low,Yearly,Unfurnished,For Rent,4/9/2024,12,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",32000,0,1,Apartment,600,53.333333333333336,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Shamkha, Abu Dhabi",60000,3,2,Apartment,1500,40,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Khalifa City, Abu Dhabi",38000,0,1,Apartment,750,50.66666666666666,Low,Yearly,Unfurnished,For Rent,4/6/2024,15,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Pixel, Makers District, Al Reem Island, Abu Dhabi",249999,3,4,Apartment,2564,97.5035101404056,High,Yearly,Furnished,For Rent,4/5/2024,16,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Shakhbout City, Abu Dhabi",150000,5,7,Villa,3100,48.38709677419355,High,Yearly,Unfurnished,For Rent,4/10/2024,11,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Madinat Al Riyadh, Abu Dhabi",55000,2,2,Apartment,1500,36.66666666666666,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Khalifa City, Abu Dhabi",29000,0,1,Apartment,450,64.44444444444444,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Baniyas East, Baniyas, Abu Dhabi",34000,1,1,Apartment,1100,30.90909090909091,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Baniyas,Abu Dhabi,24.488919,54.3625614
"Park View, Saadiyat Island, Abu Dhabi",65000,1,2,Apartment,904,71.90265486725664,Low,Yearly,Unfurnished,For Rent,10/4/2023,200,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Mohammed Bin Zayed City, Abu Dhabi",44000,1,1,Apartment,1000,44,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Yas Acres, Yas Island, Abu Dhabi",230000,3,4,Townhouse,3379,68.06747558449246,High,Yearly,Unfurnished,For Rent,4/5/2024,16,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Shakhbout City, Abu Dhabi",38000,1,1,Apartment,750,50.66666666666666,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Al Khalidiyah, Abu Dhabi",175000,6,6,Villa,4500,38.888888888888886,High,Yearly,Unfurnished,For Rent,4/7/2024,14,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Khalifa City, Abu Dhabi",34000,0,1,Apartment,450,75.55555555555556,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Mohammed Bin Zayed City, Abu Dhabi",27999,0,1,Apartment,260,107.68846153846154,Low,Yearly,Unfurnished,For Rent,4/9/2024,12,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Al Shamkha, Abu Dhabi",60000,2,2,Villa,2500,24,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Khalifa City, Abu Dhabi",30000,0,1,Apartment,800,37.5,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",28000,0,1,Apartment,580,48.27586206896552,Low,Yearly,Unfurnished,For Rent,4/6/2024,15,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",56000,1,2,Apartment,1356,41.29793510324484,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Mohammed Bin Zayed City, Abu Dhabi",44000,1,1,Apartment,1550,28.387096774193548,Low,Yearly,Unfurnished,For Rent,4/6/2024,15,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Mohammed Bin Zayed City, Abu Dhabi",110000,4,5,Apartment,2749,40.01455074572572,Medium,Yearly,Unfurnished,For Rent,3/31/2024,21,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Corniche Road, Abu Dhabi",135000,4,6,Apartment,4000,33.75,Medium,Yearly,Unfurnished,For Rent,4/7/2024,14,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Desert Style, Al Reef Villas, Al Reef, Abu Dhabi",110000,3,4,Villa,2424,45.37953795379538,Medium,Yearly,Unfurnished,For Rent,4/4/2024,17,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Al Shamkha, Abu Dhabi",60000,2,2,Apartment,1500,40,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Mohammed Bin Zayed City, Abu Dhabi",35000,1,1,Apartment,1000,35,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Khalifa City, Abu Dhabi",350000,10,11,Villa,4100,85.36585365853658,High,Yearly,Unfurnished,For Rent,4/7/2024,14,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",31000,0,1,Apartment,800,38.75,Low,Yearly,Unfurnished,For Rent,4/7/2024,14,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Muroor, Abu Dhabi",47000,2,2,Apartment,1250,37.6,Low,Yearly,Unfurnished,For Rent,4/6/2024,15,Al Muroor,Abu Dhabi,24.4725056,54.376269
"Khalifa City, Abu Dhabi",18000,0,1,Apartment,500,36,Low,Yearly,Unfurnished,For Rent,4/6/2024,15,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",55000,1,2,Apartment,950,57.89473684210526,Low,Yearly,Unfurnished,For Rent,4/6/2024,15,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",175000,4,5,Villa,7000,25,High,Yearly,Unfurnished,For Rent,4/5/2024,16,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",29000,0,1,Apartment,420,69.04761904761905,Low,Yearly,Unfurnished,For Rent,4/6/2024,15,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",28000,0,1,Apartment,550,50.90909090909091,Low,Yearly,Unfurnished,For Rent,4/6/2024,15,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Bateen Villas, Al Bateen, Abu Dhabi",240000,4,6,Villa,4850,49.48453608247423,High,Yearly,Unfurnished,For Rent,1/22/2024,90,Al Bateen,Abu Dhabi,24.2048941,55.6196612
"Khalifa City, Abu Dhabi",17999,0,1,Apartment,420,42.85476190476191,Low,Yearly,Unfurnished,For Rent,4/6/2024,15,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",43000,1,1,Apartment,1000,43,Low,Yearly,Unfurnished,For Rent,4/8/2024,13,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Muroor Road, Al Muroor, Abu Dhabi",84999,3,3,Apartment,1500,56.666,Medium,Yearly,Unfurnished,For Rent,4/4/2024,17,Al Muroor,Abu Dhabi,24.4725056,54.376269
"Khalifa City, Abu Dhabi",150000,5,6,Villa,5400,27.77777777777778,High,Yearly,Unfurnished,For Rent,4/4/2024,17,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Shawamekh, Abu Dhabi",80000,3,4,Apartment,1800,44.44444444444444,Medium,Yearly,Unfurnished,For Rent,4/4/2024,17,Al Shawamekh,Abu Dhabi,24.3539594,54.65457471475574
"Khalifa City, Abu Dhabi",160000,3,5,Villa,6820,23.46041055718475,High,Yearly,Unfurnished,For Rent,4/3/2024,18,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Madinat Al Riyadh, Abu Dhabi",19000,0,1,Apartment,500,38,Low,Yearly,Unfurnished,For Rent,4/4/2024,17,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
